artistName,spotifyName,imageUrl,genres,spotifyUrl
Opeth,Opeth,https://i.scdn.co/image/ab6761610000e5eb3040441678d87d72616179d0,"['alternative metal', 'metal', 'progressive death metal', 'progressive metal', 'swedish metal', 'swedish progressive metal']",https://open.spotify.com/artist/0ybFZ2Ab08V8hueghSXm6E
Poets of the Fall,Poets of the Fall,https://i.scdn.co/image/ab6761610000e5eb588384c8f17205bfa3d6624c,['finnish alternative rock'],https://open.spotify.com/artist/1AZ30JnvQU1pbX6sbRE0Yn
Muse,Muse,https://i.scdn.co/image/ab6761610000e5eb0accbbe13e1aa147dd27671c,"['alternative rock', 'modern rock', 'permanent wave', 'rock']",https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
OneRepublic,OneRepublic,https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b,"['piano rock', 'pop']",https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ
Elton John,Elton John,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,"['glam rock', 'mellow gold', 'piano rock', 'rock']",https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b
Tears for Fears,Tears For Fears,https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']",https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU
The Tiger Lillies,The Tiger Lillies,https://i.scdn.co/image/ab6761610000e5ebb0a268138a58525e9f086e67,['dark cabaret'],https://open.spotify.com/artist/72o2T9aqYR2PFNYpzYrMmw
Bright Eyes,Bright Eyes,https://i.scdn.co/image/ab6761610000e5eb02abd6ee4d0be5916d415f97,"['chamber pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",https://open.spotify.com/artist/5o206eFLx38glA2bb4zqIU
Beirut,Beirut,https://i.scdn.co/image/ab6761610000e5eb2d8bf7cc9fdf477efeede65f,"['albuquerque indie', 'baroque pop', 'chamber pop', 'indie rock', 'indietronica', 'stomp and holler']",https://open.spotify.com/artist/6pmxr66tMAePxzOLfjGNcX
Tom Waits,Tom Waits,https://i.scdn.co/image/ab6761610000e5eb4679f0c1c8f862730c0b5109,"['folk', 'singer-songwriter']",https://open.spotify.com/artist/7x83XhcMbOTl1UdYsPTuZM
System of a Down,System Of A Down,https://i.scdn.co/image/ab6761610000e5eb60063d3451ade8f9fab397c2,"['alternative metal', 'nu metal', 'rap metal', 'rock']",https://open.spotify.com/artist/5eAWCfyUhZtHHtBdNk56l1
Arcade Fire,Arcade Fire,https://i.scdn.co/image/ab6761610000e5eba044e15eee771205956dcbf8,"['alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'permanent wave', 'quebec indie', 'rock']",https://open.spotify.com/artist/3kjuyTCjPG1WMFCiyc5IuB
Gogol Bordello,Gogol Bordello,https://i.scdn.co/image/ab6761610000e5eb1500190e317b674fc556ba46,"['balkan brass', 'gypsy punk']",https://open.spotify.com/artist/2SVw939fwuqSobLjF8u78b
Ленинград,Ленинградец,https://i.scdn.co/image/ab67616d0000b2734788b70060fd6a421d8cc5e1,[],https://open.spotify.com/artist/1iDHqkM8hQQtFqKCk7g80u
CAKE,CAKE,https://i.scdn.co/image/ab6761610000e5ebb8bf71301acec36f0256c0f8,"['alternative rock', 'pop rock', 'post-grunge', 'sacramento indie']",https://open.spotify.com/artist/6A43Djmhbe9100UwnI7epV
Blur,Blur,https://i.scdn.co/image/ab6761610000e5eb00620d736644d2359ce99430,"['alternative rock', 'britpop', 'madchester', 'permanent wave', 'rock']",https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS
Damien Rice,Damien Rice,https://i.scdn.co/image/2e30a95ed5539cc08cc339439a596db30304d31a,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",https://open.spotify.com/artist/14r9dR01KeBLFfylVSKCZQ
Andrew Bird,Andrew Bird,https://i.scdn.co/image/ab6761610000e5eb4bb6b07ebb49a29e623961f4,"['baroque pop', 'chamber pop', 'chicago indie', 'indie rock', 'melancholia', 'stomp and holler']",https://open.spotify.com/artist/4uSftVc3FPWe6RJuMZNEe9
Beck,Beck,https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a,"['alternative rock', 'anti-folk', 'permanent wave', 'rock']",https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS
Arctic Monkeys,Arctic Monkeys,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Babyshambles,Babyshambles,https://i.scdn.co/image/ab6772690000c46ca38680140c3149fcdb305d1b,"['britpop', 'garage rock', 'rock']",https://open.spotify.com/artist/0IBAqjHG8DSaD7PPCGnGiZ
My Chemical Romance,My Chemical Romance,https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb
Bloc Party,Bloc Party,https://i.scdn.co/image/ab6761610000e5ebaedaa06a45e223f66a686556,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave', 'scottish rock']",https://open.spotify.com/artist/3MM8mtgFzaEJsqbjZBSsHJ
The Decemberists,The Decemberists,https://i.scdn.co/image/ab6761610000e5ebad12e7af41c3a1903d1273b8,"['baroque pop', 'canadian indie', 'chamber pop', 'indie rock', 'modern folk rock', 'stomp and holler']",https://open.spotify.com/artist/7ITd48RbLVpUfheE7B86o2
Bob Dylan,Bob Dylan,https://i.scdn.co/image/ab6772690000c46cd7064356b04a156664a37c4f,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",https://open.spotify.com/artist/74ASZWbe4lXaubB36ztrGX
Jacques Brel,Jacques Brel,https://i.scdn.co/image/ab6761610000e5eb4dfecaf883652dc5600ba055,"['belgian singer-songwriter', 'chanson']",https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs
DeVotchKa,DeVotchKa,https://i.scdn.co/image/ab6761610000e5eb07262e03a466ec8692d2e4c1,"['dark cabaret', 'denver indie', 'gypsy punk', 'laboratorio']",https://open.spotify.com/artist/0hk8VgR64voU5ueK96W2DI
Jeff Buckley,Jeff Buckley,https://i.scdn.co/image/67779606c7f151618a28f62b1d24fb514d39dacf,"['melancholia', 'permanent wave', 'singer-songwriter']",https://open.spotify.com/artist/3nnQpaTvKb5jCQabZefACI
Sparklehorse,Sparklehorse,https://i.scdn.co/image/ab6761610000e5eb7f8c4c5b35ae5205d6aabda7,"['alternative rock', 'chamber pop', 'melancholia']",https://open.spotify.com/artist/64tVHZVSAZhDEiOJxnb6hE
Death Cab for Cutie,Death Cab for Cutie,https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']",https://open.spotify.com/artist/0YrtvWJMgSdVrk3SfNjTbx
Man Man,Money Man,https://i.scdn.co/image/ab6761610000e5eb8cae5dea3525878b11388274,"['memphis hip hop', 'southern hip hop', 'trap']",https://open.spotify.com/artist/3Rx4PJ7SP6unkOk5elPUK7
M. Ward,M. Ward,https://i.scdn.co/image/ab6761610000e5eb1c56208e3f60849e0adac5fb,"['alternative country', 'chamber pop', 'portland indie', 'singer-songwriter', 'stomp and holler']",https://open.spotify.com/artist/6nXSnNEdLuKTzAQozRtqiI
Red Hot Chili Peppers,Red Hot Chili Peppers,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",https://open.spotify.com/artist/0L8ExT028jH3ddEcZwqJJ5
Travis,Kid Travis,https://i.scdn.co/image/ab6761610000e5ebc13c2e8988dd0eec47658d27,['dark r&b'],https://open.spotify.com/artist/6UWui6Csqc1ywqnDzjOWnk
Modest Mouse,Modest Mouse,https://i.scdn.co/image/ab6761610000e5eb3ff03c042ca55bcc7e7f490e,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'washington indie']",https://open.spotify.com/artist/1yAwtBaoHLEDWAnWR87hBT
Band of Horses,Band of Horses,https://i.scdn.co/image/ab6761610000e5ebde20f1d3bdfc3239a770921c,"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'stomp and holler']",https://open.spotify.com/artist/0OdUWJ0sBjDrqHygGUXeCF
Yeong-wook Jo,Yeong-wook Jo,,[],
Interpol,Interpol,https://i.scdn.co/image/ab6761610000e5ebc31f8e7aad462874455cf070,"['alternative dance', 'alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",https://open.spotify.com/artist/3WaJSfKnzc65VDgmj2zU8B
Queens of the Stone Age,Queens of the Stone Age,https://i.scdn.co/image/ab6761610000e5eb909b2c4b7c768ee03445cd10,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",https://open.spotify.com/artist/4pejUc4iciQfgdX6OKulQn
The Beatles,The Beatles,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
Kings of Leon,Kings of Leon,https://i.scdn.co/image/ab6761610000e5eb8fbd402cfd8cc6ce926a2229,"['modern rock', 'rock']",https://open.spotify.com/artist/2qk9voo8llSGYcZ6xrBzKx
The Killers,The Killers,https://i.scdn.co/image/ab6761610000e5eb207b21f3ed0ee96adce3166a,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu
Green Day,Green Day,https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf,"['modern rock', 'permanent wave', 'punk', 'rock']",https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY
Devendra Banhart,Devendra Banhart,https://i.scdn.co/image/ab6761610000e5eb581aecc3b6825f3e1814beb6,"['chamber pop', 'freak folk', 'new weird america']",https://open.spotify.com/artist/1YZEoYFXx4AxVv13OiOPvZ
Sunset Rubdown,Sunset Rubdown,https://i.scdn.co/image/5f4699207e15f61ee70ed4b1b5b1d2168549dde5,['quebec indie'],https://open.spotify.com/artist/4kmq4NmMAD2EB24v6Il3qr
Nine Inch Nails,Nine Inch Nails,https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77,"['alternative metal', 'alternative rock', 'cyberpunk', 'electronic rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",https://open.spotify.com/artist/0X380XXQSNBYuleKzav5UO
Nirvana,Nirvana,https://i.scdn.co/image/84282c28d851a700132356381fcfbadc67ff498b,"['grunge', 'permanent wave', 'rock']",https://open.spotify.com/artist/6olE6TJLqED3rqDCT0FyPh
Eels,Eels,https://i.scdn.co/image/ab6761610000e5eb70fc0f8e1eece53e15f1db17,"['alternative rock', 'melancholia']",https://open.spotify.com/artist/3zunDAtRDg7kflREzWAhxl
Clap Your Hands Say Yeah,Clap Your Hands Say Yeah,https://i.scdn.co/image/ab6761610000e5eb431a75b6e3131eaea120effe,"['alternative dance', 'brooklyn indie', 'chamber pop', 'dance-punk', 'indie rock', 'indietronica', 'noise pop', 'philly indie']",https://open.spotify.com/artist/1jSaZgaKHmgc7VTgML528r
Thom Yorke,Thom Yorke,https://i.scdn.co/image/ab6761610000e5eb3153f6fe26063cfcbfc57677,"['alternative rock', 'art pop', 'art rock', 'electronica', 'glitch pop', 'indie rock', 'oxford indie']",https://open.spotify.com/artist/4CvTDPKA6W06DRfBnZKrau
Massive Attack,Massive Attack,https://i.scdn.co/image/c8bbeedb05f38ae5cb982a7daf4bf7129cca892c,"['downtempo', 'electronica', 'trip hop']",https://open.spotify.com/artist/6FXMGgJwohJLUSr5nVlf9X
Keyshia Cole,Keyshia Cole,https://i.scdn.co/image/ab6761610000e5eb1ab13fdacbb8017ec4087ca9,"['hip pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/1vfezMIyCr4XUdYRaKIKi3
Racionais MC's,Racionais MC's,https://i.scdn.co/image/ab6761610000e5eb43a0d1ae0af71095fcb26726,"['boom bap brasileiro', 'brazilian hip hop']",https://open.spotify.com/artist/29CQLw9uLWsl8Qkz9holfr
Toni Braxton,Toni Braxton,https://i.scdn.co/image/ab6761610000e5eb89773feeaeff0e1cb4951d37,"['contemporary r&b', 'dance pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/3X458ddYA2YcVWuVIGGOYe
Elo da Corrente,Elo da Corrente,,[],https://open.spotify.com/artist/2FlqILdX2LpQImFYIuNdsN
Teta Lando,Teta Lando,https://i.scdn.co/image/ab67616d0000b2733d03c21379853678bf5c07be,"['musica angolana', 'semba']",https://open.spotify.com/artist/73WKmVyZVoX6HEonRILp0b
Flagelo Urbano,Flagelo Urbano,,[],https://open.spotify.com/artist/1VDnPND4dIdPQXYiUtLtah
Bob Marley & The Wailers,Bob Marley & The Wailers,https://i.scdn.co/image/b5aae2067db80f694a980e596e7f49618c1206c9,"['reggae', 'roots reggae']",https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD
Adriana Calcanhotto,Adriana Calcanhotto,https://i.scdn.co/image/ab6761610000e5ebb3f03bb65f986866bdbdf8f6,"['bossa nova', 'mpb']",https://open.spotify.com/artist/72f733zGuCPEzCSLs9wOVi
Maxwell,Maxwell,https://i.scdn.co/image/ab6761610000e5eb2642445eb34f14a17d8b8cc3,"['neo soul', 'quiet storm', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/2AOt5htsbtyaHd5Eq3kl3j
Pharoahe Monch,Pharoahe Monch,https://i.scdn.co/image/ab6761610000e5eb8569e668d97d93d6df2c2716,"['conscious hip hop', 'east coast hip hop', 'queens hip hop']",https://open.spotify.com/artist/5DKuVtlpDH0agZQUFDy8O7
Common,Common,https://i.scdn.co/image/ab6761610000e5ebfb368ffc33165c47d45ec2cc,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']",https://open.spotify.com/artist/2GHclqNVjqGuiE5mA7BEoc
Bob Marley,Bob Marley,https://i.scdn.co/image/ab67616d0000b273a8593daaadc17a9ba7c50e70,['reggae'],https://open.spotify.com/artist/6BH2lormtpjy3X9DyrGHVj
Whitney Houston,Whitney Houston,https://i.scdn.co/image/ab6761610000e5ebcd9f60ab57585bf3b77ecc51,['dance pop'],https://open.spotify.com/artist/6XpaIBNiVzIetEPCWDvAFP
Tamia,Tamia,https://i.scdn.co/image/ab6761610000e5ebcf35587ec242fd403b683687,"['canadian pop', 'contemporary r&b', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/0le01dl1WllSHhjEXRl4in
Bryan Adams,Bryan Adams,https://i.scdn.co/image/ab6761610000e5eb8009ff2c16ef26e06e4d6623,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",https://open.spotify.com/artist/3Z02hBLubJxuFJfhacLSDc
Lokua Kanza,Lokua Kanza,https://i.scdn.co/image/ab6761610000e5eb22c66433664117008c991c95,"['afropop', 'makossa']",https://open.spotify.com/artist/7vzd67tdMCwnIfIU6TX6Nk
Nach,Nach,https://i.scdn.co/image/ab6761610000e5ebebefb385e141777c485dc3d6,"['rap conciencia', 'spanish hip hop']",https://open.spotify.com/artist/66ArjpKRgw8vYBf9yhktto
Kid Abelha,Kid Abelha,https://i.scdn.co/image/ab6761610000e5ebf25ba98f0de79121ec962369,"['mpb', 'pop rock brasileiro', 'rock nacional brasileiro']",https://open.spotify.com/artist/4bOZtegYNmYOe3gMgPtt0H
Mariah Carey,Mariah Carey,https://i.scdn.co/image/ab6761610000e5eb21b66418f7f3b86967f85bce,"['dance pop', 'pop', 'urban contemporary']",https://open.spotify.com/artist/4iHNK0tOyZPYnBU7nGAgpQ
Tina Turner,Tina Turner,https://i.scdn.co/image/ab6761610000e5eb4a47fa4c586d83120fe64506,['soft rock'],https://open.spotify.com/artist/1zuJe6b1roixEKMOtyrEak
9th Wonder,9th Wonder,https://i.scdn.co/image/ab6761610000e5ebcbfb52c894bec74e592c1fe1,"['alternative hip hop', 'hip hop', 'instrumental hip hop', 'north carolina hip hop']",https://open.spotify.com/artist/4s8ZGMVf3OiPktSP4ulpqU
Floetry,Floetry,https://i.scdn.co/image/b5c91aa847395f85fc88af0b443671abf36be929,"['british soul', 'contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/0un6YenPxWZ2VW4aFGMupM
Marisa Monte,Marisa Monte,https://i.scdn.co/image/ab6761610000e5ebc235cb3b832767c7fcc76ab5,['mpb'],https://open.spotify.com/artist/0rSTXALHu0EKAawPLBdODH
Mary J. Blige,Mary J. Blige,https://i.scdn.co/image/ab6761610000e5eb59f9f1ee5a9d2d917813e70f,"['dance pop', 'neo soul', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/1XkoF8ryArs86LZvFOkbyr
Jill Scott,Jill Scott,https://i.scdn.co/image/1523c231a2f7cb0c83ecf0b6e933e6033c8b38d6,"['neo soul', 'quiet storm', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/6AVLthptCPhfrxlHadOBJD
Sara Tavares,Sara Tavares,https://i.scdn.co/image/ab6761610000e5eb12666b496a12f49f3203fcfd,"['morna', 'portuguese pop']",https://open.spotify.com/artist/57zZoaRDFEjqRwq6FlT0va
Céline Dion,Céline Dion,https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e,['canadian pop'],https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK
Erykah Badu,Erykah Badu,https://i.scdn.co/image/ab6761610000e5ebfb1bc9e7ca44d473641b7842,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']",https://open.spotify.com/artist/7IfculRW2WXyzNQ8djX8WX
Nas,Nas,https://i.scdn.co/image/ab6761610000e5ebf7d9deb32a290a5ba574ee1c,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q
Richard Marx,Richard Marx,https://i.scdn.co/image/ab6772690000c46c5a23fa4fa56b6bb1483733d2,"['new wave pop', 'soft rock']",https://open.spotify.com/artist/0grdhNhiRLFBaFVyybqsj6
Dru Hill,Dru Hill,https://i.scdn.co/image/20ec81c529aabd81f6e29600423e9e7ce89b6c01,"['contemporary r&b', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/1255GTUKNCLCTvH9ctD4cT
Maria Bethânia,Maria Bethânia,https://i.scdn.co/image/ab6761610000e5eb341cd939f59a9a7ad9e6c4a2,"['bossa nova', 'mpb', 'samba de roda', 'umbanda']",https://open.spotify.com/artist/3f5VCwd57gZsqMad28jyLV
Mos Def,Mos Def,https://i.scdn.co/image/d39cd5769332fb51014cc1cc9934c8890fcd49f7,"['conscious hip hop', 'east coast hip hop', 'hip hop']",https://open.spotify.com/artist/0Mz5XE0kb1GBnbLQm2VbcO
Faith Evans,Faith Evans,https://i.scdn.co/image/ab6761610000e5eb59b1c5df87253aa6bfd1f524,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/5NDMothbpdpq2xHqSjrrWn
Avant,Avant,https://i.scdn.co/image/ab6761610000e5eb1259e5ee3f75361debe3fd4d,"['contemporary r&b', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/0AunegKKH2ys98aLxq8G1A
Bob da Rage Sense,Bob da Rage Sense,,[],https://open.spotify.com/artist/6RmafKn9qcXbda43gvuFPd
Angie Stone,Angie Stone,https://i.scdn.co/image/5b128023e8c83a475685b6b796c35b6db0d17e57,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/2hWr3AjjKOCVmWcwvuT4uM
Gang Starr,Gang Starr,https://i.scdn.co/image/ab6761610000e5eb85ee94998a936ef47231db39,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",https://open.spotify.com/artist/5cMgGlA1xGyeAB2ctYlRdZ
Papa Wemba,Papa Wemba,https://i.scdn.co/image/ab6761610000e5eb66ead27e750a78005f656e05,"['afropop', 'rumba congolaise', 'soukous', 'zilizopendwa']",https://open.spotify.com/artist/6a4cdntqTPN10fph5A8zRQ
2Pac,2Pac,https://i.scdn.co/image/ab6761610000e5eb7f5cc432c9c109248ebec1ac,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",https://open.spotify.com/artist/1ZwdS5xdxEREPySFridCfh
Brandy,Brandy,https://i.scdn.co/image/ab6761610000e5eb8df2c46be545c0a78748d6b4,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/05oH07COxkXKIMt6mIPRee
Sam the Kid,Sam The Kid,https://i.scdn.co/image/ab6761610000e5eb9fb60bd9bbc55e2dbc1cb287,"['hip hop tuga', 'rap tuga underground']",https://open.spotify.com/artist/3NEQ5t2FprBMLmDAP0EPcE
Dealema,Dealema,https://i.scdn.co/image/ab67616d0000b273edde402242661363c4f88617,"['hip hop tuga', 'rap portuense']",https://open.spotify.com/artist/2UCac8rxE1lJ1lQHhZ3l7I
Boss AC,Boss AC,https://i.scdn.co/image/ab6761610000e5ebcce7f4db4bb23b0e9c57d6c0,['hip hop tuga'],https://open.spotify.com/artist/2AiLSd9HXwfFwO9g00s2hk
Ana Carolina,Ana Carolina,https://i.scdn.co/image/ab6761610000e5eb7d67da730eb66f4e39ab1aef,"['mpb', 'musica juiz-forana']",https://open.spotify.com/artist/4HP9KltldfmkH2M2pQozzN
Dilated Peoples,Dilated Peoples,https://i.scdn.co/image/ab6761610000e5eb12ecc9ad5f3c9a80d8ac30e6,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'west coast rap']",https://open.spotify.com/artist/56OMwqr8qaLIRH4ZrvvdXq
Janet Jackson,Janet Jackson,https://i.scdn.co/image/ab6761610000e5eb68ab782284f90f0685619bb7,"['dance pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/4qwGe91Bz9K2T8jXTZ815W
Peter Tosh,Peter Tosh,https://i.scdn.co/image/c935305719f26d05c9d9b51b5b838d5448b44a27,"['reggae', 'roots reggae']",https://open.spotify.com/artist/0oea1hwGMfUxZbLxJc1XUN
Monica,Monica,https://i.scdn.co/image/ab6761610000e5ebe511dad92fbc2626144a02a2,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",https://open.spotify.com/artist/6nzxy2wXs6tLgzEtqOkEi2
Rihanna,Rihanna,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,"['barbadian pop', 'pop', 'urban contemporary']",https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
Britney Spears,Britney Spears,https://i.scdn.co/image/ab6761610000e5eb4e7e6ded87a4e0f65b5afcec,"['dance pop', 'pop']",https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4
Jordin Sparks,Jordin Sparks,https://i.scdn.co/image/ab6761610000e5eb009ef60c0a99410630cc40c7,"['dance pop', 'pop', 'post-teen pop']",https://open.spotify.com/artist/2AQjGvtT0pFYfxR3neFcvz
Kelly Clarkson,Kelly Clarkson,https://i.scdn.co/image/ab6761610000e5eb305a7cc6760b53a67aaae19d,"['dance pop', 'pop', 'talent show']",https://open.spotify.com/artist/3BmGtnKgCSGYIUhmivXKWX
Christina Aguilera,Christina Aguilera,https://i.scdn.co/image/ab6761610000e5eb371cba21c6962a457c550b81,"['dance pop', 'pop']",https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS
Ashlee Simpson,Ashlee Simpson,https://i.scdn.co/image/ab6761610000e5eb60a34dfbd606cefc93c33310,"['dance pop', 'post-teen pop']",https://open.spotify.com/artist/4hqDqHtBlgxXpLXVYf7c8L
